algorithm,k,c,d,i,ari,obj,t
gmm_rs_oas,3,-0.26,2,18,0.459004911,-8.303601936,0.08499282
gmm_hg_oas,3,-0.26,2,18,0.359712242,-8.30402126,0.140638548
gmm_ledoitwolf,3,-0.26,2,18,0.35672836,-8.3181417,0.002082146
gmm_ms_ledoitwolf,3,-0.26,2,18,0.109166497,-8.300668527,0.407737763
gmm_rs_ledoitwolf,3,-0.26,2,18,0.492460947,-8.306882485,0.103168328
gmm_hg_ledoitwolf,3,-0.26,2,18,0.095829542,-8.29238361,0.197602212
kmeans,3,-0.26,2,19,0.422472269,52442.76805,0.000780672
kmeans_ms,3,-0.26,2,19,0.422472269,52442.76805,0.299998634
kmeans_rs,3,-0.26,2,19,0.422472269,52442.76805,0.067076881
kmeans_hg,3,-0.26,2,19,0.422472269,52442.76805,0.077928872
gmm,3,-0.26,2,19,0.232106059,-8.232933353,0.000533523
gmm_ms,3,-0.26,2,19,0.243751251,-8.168132361,0.446482585
gmm_rs,3,-0.26,2,19,0.223163,-8.165981534,0.238403925
gmm_hg,3,-0.26,2,19,0.216714989,-8.166082547,0.30311269
gmm_shrunk,3,-0.26,2,19,0.226939244,-8.235444946,0.00042224
gmm_ms_shrunk,3,-0.26,2,19,0.422039104,-8.172282634,0.415446397
gmm_rs_shrunk,3,-0.26,2,19,0.412581596,-8.172392338,0.174453339
gmm_hg_shrunk,3,-0.26,2,19,0.470344534,-8.172408635,0.09857909
gmm_oas,3,-0.26,2,19,0.228966616,-8.231594033,0.000481365
gmm_ms_oas,3,-0.26,2,19,0.226085452,-8.170412775,0.417186374
gmm_rs_oas,3,-0.26,2,19,0.396310786,-8.170863648,0.100794689
gmm_hg_oas,3,-0.26,2,19,0.392086231,-8.170721651,0.125665371
gmm_ledoitwolf,3,-0.26,2,19,0.224583365,-8.23726212,0.000458339
gmm_ms_ledoitwolf,3,-0.26,2,19,0.425147373,-8.17414236,0.50812497
gmm_rs_ledoitwolf,3,-0.26,2,19,0.425531562,-8.173340746,0.211553769
gmm_hg_ledoitwolf,3,-0.26,2,19,0.418196047,-8.173226586,0.240863842
kmeans,3,-0.26,2,20,0.509128386,52526.60292,0.00053217
kmeans_ms,3,-0.26,2,20,0.496013539,52519.0359,0.262053488
kmeans_rs,3,-0.26,2,20,0.496013539,52519.0359,0.065338694
kmeans_hg,3,-0.26,2,20,0.496013539,52519.0359,0.07101634
gmm,3,-0.26,2,20,0.538981783,-8.155803545,0.001053501
gmm_ms,3,-0.26,2,20,0.39576399,-8.130466589,0.505360645
gmm_rs,3,-0.26,2,20,0.465720745,-8.143431458,0.161642457
gmm_hg,3,-0.26,2,20,0.470930953,-8.143447386,0.36321955
gmm_shrunk,3,-0.26,2,20,0.540550572,-8.161245197,0.001027705
gmm_ms_shrunk,3,-0.26,2,20,0.447773701,-8.153720911,0.461846925
gmm_rs_shrunk,3,-0.26,2,20,0.443578749,-8.153504129,0.126101639
gmm_hg_shrunk,3,-0.26,2,20,0.447324397,-8.153464062,0.251384952
gmm_oas,3,-0.26,2,20,0.543225967,-8.15573577,0.000995049
gmm_ms_oas,3,-0.26,2,20,0.390920129,-8.14151304,0.487715182
gmm_rs_oas,3,-0.26,2,20,0.470930953,-8.144690195,0.147039624
gmm_hg_oas,3,-0.26,2,20,0.457938318,-8.144755173,0.370032405
gmm_ledoitwolf,3,-0.26,2,20,0.508526721,-8.170051988,0.001435839
gmm_ms_ledoitwolf,3,-0.26,2,20,0.379829724,-8.152786374,0.74335345
gmm_rs_ledoitwolf,3,-0.26,2,20,0.469608248,-8.152326631,0.211872429
gmm_hg_ledoitwolf,3,-0.26,2,20,0.467182891,-8.151750187,0.151761813
kmeans,3,-0.26,5,1,0.169818479,154957.1262,0.014913231
kmeans_ms,3,-0.26,5,1,0.441419346,145171.0541,0.585139198
kmeans_rs,3,-0.26,5,1,0.441419346,145171.0541,0.146136432
kmeans_hg,3,-0.26,5,1,0.441419346,145171.0541,0.151034088
gmm,3,-0.26,5,1,0.297518226,-19.03877485,0.002356102
gmm_ms,3,-0.26,5,1,0.401095223,-18.89404059,1.175037082
gmm_rs,3,-0.26,5,1,0.506307919,-18.98836775,0.587753377
gmm_hg,3,-0.26,5,1,0.410216064,-18.98750664,0.302646874
gmm_shrunk,3,-0.26,5,1,0.293756979,-19.09872971,0.003130903
gmm_ms_shrunk,3,-0.26,5,1,0.474221031,-19.05320284,1.042320531
gmm_rs_shrunk,3,-0.26,5,1,0.583765747,-19.05344442,0.406921406
gmm_hg_shrunk,3,-0.26,5,1,0.513317579,-19.05172565,0.703322816
gmm_oas,3,-0.26,5,1,0.334839546,-19.05650127,0.002985262
gmm_ms_oas,3,-0.26,5,1,0.531102299,-19.01376599,1.126433359
gmm_rs_oas,3,-0.26,5,1,0.536126776,-19.01100818,0.623904619
gmm_hg_oas,3,-0.26,5,1,0.530979922,-19.01317147,0.346154138
gmm_ledoitwolf,3,-0.26,5,1,0.322761411,-19.05816902,0.003138353
gmm_ms_ledoitwolf,3,-0.26,5,1,0.534739479,-19.00879818,1.358892201
gmm_rs_ledoitwolf,3,-0.26,5,1,0.535079018,-19.00551209,0.275742221
gmm_hg_ledoitwolf,3,-0.26,5,1,0.548430205,-19.0062866,0.608698162
kmeans,3,-0.26,5,2,0.455183862,127065.4629,0.001128784
kmeans_ms,3,-0.26,5,2,0.445643476,127042.831,0.496272368
kmeans_rs,3,-0.26,5,2,0.445643476,127042.831,0.117478483
kmeans_hg,3,-0.26,5,2,0.445643476,127042.831,0.133404986
gmm,3,-0.26,5,2,0.783789454,-18.33197637,0.002975215
gmm_ms,3,-0.26,5,2,0.500504119,-18.01983105,0.98042098
gmm_rs,3,-0.26,5,2,0.783789454,-18.33182598,0.176184625
gmm_hg,3,-0.26,5,2,0.783789454,-18.33183694,0.389852447
gmm_shrunk,3,-0.26,5,2,0.664183532,-18.52087419,0.001626454
gmm_ms_shrunk,3,-0.26,5,2,0.664366782,-18.5042919,0.887317835
gmm_rs_shrunk,3,-0.26,5,2,0.658420912,-18.50802971,0.292390612
gmm_hg_shrunk,3,-0.26,5,2,0.696176642,-18.50243,0.233873395
gmm_oas,3,-0.26,5,2,0.76587877,-18.39273825,0.002241798
gmm_ms_oas,3,-0.26,5,2,0.74163308,-18.38384539,1.045355465
gmm_rs_oas,3,-0.26,5,2,0.73387676,-18.38510368,0.325247948
gmm_hg_oas,3,-0.26,5,2,0.757817662,-18.38242803,0.234491294
gmm_ledoitwolf,3,-0.26,5,2,0.747085208,-18.42437185,0.003461765
gmm_ms_ledoitwolf,3,-0.26,5,2,0.74904869,-18.40735066,1.460722562
gmm_rs_ledoitwolf,3,-0.26,5,2,0.764843587,-18.41349524,0.269731123
gmm_hg_ledoitwolf,3,-0.26,5,2,0.756521968,-18.40688294,0.46770692
kmeans,3,-0.26,5,3,0.489412482,143612.085,0.000632348
kmeans_ms,3,-0.26,5,3,0.488729157,143608.7674,0.517686712
kmeans_rs,3,-0.26,5,3,0.488729157,143608.7674,0.128778474
kmeans_hg,3,-0.26,5,3,0.488729157,143608.7674,0.141263794
gmm,3,-0.26,5,3,0.627236181,-18.82680849,0.001809332
gmm_ms,3,-0.26,5,3,0.397001049,-18.81951435,0.966689641
gmm_rs,3,-0.26,5,3,0.395177476,-18.64390686,0.534289764
gmm_hg,3,-0.26,5,3,0.39570229,-18.47977474,0.555144125
gmm_shrunk,3,-0.26,5,3,0.633731084,-18.92653873,0.002077759
gmm_ms_shrunk,3,-0.26,5,3,0.607409095,-18.9182772,0.987122646
gmm_rs_shrunk,3,-0.26,5,3,0.615286016,-18.9182213,0.186230489
gmm_hg_shrunk,3,-0.26,5,3,0.599681885,-18.91802126,0.434979923
gmm_oas,3,-0.26,5,3,0.641459915,-18.88567752,0.002175786
gmm_ms_oas,3,-0.26,5,3,0.600726479,-18.87506363,0.975010055
gmm_rs_oas,3,-0.26,5,3,0.616017749,-18.87528369,0.469278887
gmm_hg_oas,3,-0.26,5,3,0.616017749,-18.87481547,0.269725572
gmm_ledoitwolf,3,-0.26,5,3,0.624903267,-18.87580133,0.00341294
gmm_ms_ledoitwolf,3,-0.26,5,3,0.615803413,-18.86241112,1.303962534
gmm_rs_ledoitwolf,3,-0.26,5,3,0.615803413,-18.8620546,0.707203996
gmm_hg_ledoitwolf,3,-0.26,5,3,0.615803413,-18.86190457,0.361573221
kmeans,3,-0.26,5,4,0.373223683,178127.3509,0.001464659
kmeans_ms,3,-0.26,5,4,0.422823526,178088.5682,0.543031522
kmeans_rs,3,-0.26,5,4,0.422823526,178088.5682,0.143823501
kmeans_hg,3,-0.26,5,4,0.422823526,178088.5682,0.155529757
gmm,3,-0.26,5,4,0.149180391,-19.727099,0.001019434
gmm_ms,3,-0.26,5,4,0.125580595,-19.45394528,0.88959708
gmm_rs,3,-0.26,5,4,0.172379201,-19.36045827,0.463861964
gmm_hg,3,-0.26,5,4,0.001015688,-18.99587867,0.647813353
gmm_shrunk,3,-0.26,5,4,0.135056671,-19.7374797,0.00083885
gmm_ms_shrunk,3,-0.26,5,4,0.170827819,-19.66761033,0.792154593
gmm_rs_shrunk,3,-0.26,5,4,0.164315688,-19.6651441,0.167252905
gmm_hg_shrunk,3,-0.26,5,4,0.195983108,-19.66275429,0.369516027
gmm_oas,3,-0.26,5,4,0.135056671,-19.73731774,0.00078959
gmm_ms_oas,3,-0.26,5,4,0.192276476,-19.65161187,0.781268832
gmm_rs_oas,3,-0.26,5,4,0.167370009,-19.64730822,0.332158356
gmm_hg_oas,3,-0.26,5,4,0.201619259,-19.64897297,0.546527258
gmm_ledoitwolf,3,-0.26,5,4,0.126117562,-19.73916188,0.00110451
gmm_ms_ledoitwolf,3,-0.26,5,4,0.166223879,-19.65269177,0.989689531
gmm_rs_ledoitwolf,3,-0.26,5,4,0.203278811,-19.65620237,0.444078528
gmm_hg_ledoitwolf,3,-0.26,5,4,0.191728845,-19.64981017,0.654921969
kmeans,3,-0.26,5,5,0.304578011,147442.3857,0.001284202
kmeans_ms,3,-0.26,5,5,0.229423564,146989.5394,0.405624854
kmeans_rs,3,-0.26,5,5,0.229423564,146989.5394,0.117712834
kmeans_hg,3,-0.26,5,5,0.226113267,146990.5861,0.106205603
gmm,3,-0.26,5,5,0.521782373,-18.8018979,0.002400284
gmm_ms,3,-0.26,5,5,0.331241786,-18.74558141,1.119430881
gmm_rs,3,-0.26,5,5,0.50657456,-18.80140506,0.212396019
gmm_hg,3,-0.26,5,5,0.508429583,-18.80116002,0.225360435
gmm_shrunk,3,-0.26,5,5,0.427533709,-18.90214623,0.001806003
gmm_ms_shrunk,3,-0.26,5,5,0.478953386,-18.89356313,0.959155863
gmm_rs_shrunk,3,-0.26,5,5,0.463416987,-18.89328205,0.331382057
gmm_hg_shrunk,3,-0.26,5,5,0.447028079,-18.89380174,0.466684011
gmm_oas,3,-0.26,5,5,0.448131842,-18.83629438,0.001980862
gmm_ms_oas,3,-0.26,5,5,0.534148918,-18.82285677,1.080482236
gmm_rs_oas,3,-0.26,5,5,0.527526749,-18.82532635,0.455513094
gmm_hg_oas,3,-0.26,5,5,0.509168297,-18.82686097,0.277397618
gmm_ledoitwolf,3,-0.26,5,5,0.448698673,-18.84774873,0.006321273
gmm_ms_ledoitwolf,3,-0.26,5,5,0.533831741,-18.82840865,1.263957634
gmm_rs_ledoitwolf,3,-0.26,5,5,0.50056544,-18.83227823,0.674566909
gmm_hg_ledoitwolf,3,-0.26,5,5,0.500764013,-18.83338387,0.361548821
kmeans,3,-0.26,5,6,0.43754716,123865.6818,0.001141471
kmeans_ms,3,-0.26,5,6,0.43174497,123860.9756,0.701574733
kmeans_rs,3,-0.26,5,6,0.43174497,123860.9756,0.141740307
kmeans_hg,3,-0.26,5,6,0.43174497,123860.9756,0.17767735
gmm,3,-0.26,5,6,0.636921864,-18.55812733,0.001771627
gmm_ms,3,-0.26,5,6,0.270010217,-18.54804648,1.150330052
gmm_rs,3,-0.26,5,6,0.59664026,-18.55783903,0.209596036
gmm_hg,3,-0.26,5,6,0.605537911,-18.5578962,0.35515973
gmm_shrunk,3,-0.26,5,6,0.624920525,-18.62151409,0.00178825
gmm_ms_shrunk,3,-0.26,5,6,0.538371375,-18.61440972,1.0546257
gmm_rs_shrunk,3,-0.26,5,6,0.539814373,-18.61473519,0.379300516
gmm_hg_shrunk,3,-0.26,5,6,0.540335798,-18.61460601,0.229026455
gmm_oas,3,-0.26,5,6,0.65006343,-18.57767435,0.001957241
gmm_ms_oas,3,-0.26,5,6,0.574103168,-18.57359669,1.090527028
gmm_rs_oas,3,-0.26,5,6,0.588375022,-18.57344324,0.388499743
gmm_hg_oas,3,-0.26,5,6,0.588375022,-18.57342139,0.387512841
gmm_ledoitwolf,3,-0.26,5,6,0.641493984,-18.58407607,0.007406899
gmm_ms_ledoitwolf,3,-0.26,5,6,0.588375022,-18.57305888,1.400233676
gmm_rs_ledoitwolf,3,-0.26,5,6,0.580085534,-18.57295519,0.261143569
gmm_hg_ledoitwolf,3,-0.26,5,6,0.573254121,-18.57279071,0.474102773
kmeans,3,-0.26,5,7,0.27594796,142693.6388,0.001869828
kmeans_ms,3,-0.26,5,7,0.303797987,142615.2414,0.404329987
kmeans_rs,3,-0.26,5,7,0.303797987,142615.2414,0.119485593
kmeans_hg,3,-0.26,5,7,0.303797987,142615.2414,0.123063543
gmm,3,-0.26,5,7,0.290675145,-19.00750956,0.001203939
gmm_ms,3,-0.26,5,7,0.349325839,-18.7666298,1.120256927
gmm_rs,3,-0.26,5,7,0.335908247,-18.59538191,0.326419117
gmm_hg,3,-0.26,5,7,0.312966325,-18.8145577,0.681170661
gmm_shrunk,3,-0.26,5,7,0.212497821,-19.05409283,0.00090349
gmm_ms_shrunk,3,-0.26,5,7,0.317557032,-18.92915674,0.897951255
gmm_rs_shrunk,3,-0.26,5,7,0.299786263,-18.92916474,0.424994259
gmm_hg_shrunk,3,-0.26,5,7,0.537934999,-19.01255903,0.212271302
gmm_oas,3,-0.26,5,7,0.271438088,-19.02088285,0.001008046
gmm_ms_oas,3,-0.26,5,7,0.353690217,-18.91975652,0.953444966
gmm_rs_oas,3,-0.26,5,7,0.327939434,-18.91898666,0.651592286
gmm_hg_oas,3,-0.26,5,7,0.484176505,-18.9988768,0.241149412
gmm_ledoitwolf,3,-0.26,5,7,0.187908135,-19.04487531,0.001333471
gmm_ms_ledoitwolf,3,-0.26,5,7,0.291103617,-18.94151656,1.185633706
gmm_rs_ledoitwolf,3,-0.26,5,7,0.307721943,-18.93789786,0.786054115
gmm_hg_ledoitwolf,3,-0.26,5,7,0.583831027,-19.00490038,0.278943098
kmeans,3,-0.26,5,8,0.512433795,179996.906,0.000729932
kmeans_ms,3,-0.26,5,8,0.533171408,179839.4047,0.431221257
kmeans_rs,3,-0.26,5,8,0.533171408,179839.4047,0.127913491
kmeans_hg,3,-0.26,5,8,0.533171408,179839.4047,0.130274821
gmm,3,-0.26,5,8,0.755966929,-19.37103391,0.001697729
gmm_ms,3,-0.26,5,8,0.679195695,-19.36685674,0.949995579
gmm_rs,3,-0.26,5,8,0.687067893,-19.36682726,0.320071
gmm_hg,3,-0.26,5,8,0.695234266,-19.36680936,0.232838986
gmm_shrunk,3,-0.26,5,8,0.705106773,-19.46727852,0.001660049
gmm_ms_shrunk,3,-0.26,5,8,0.736963653,-19.46241068,0.900222038
gmm_rs_shrunk,3,-0.26,5,8,0.729337832,-19.46252584,0.266807937
gmm_hg_shrunk,3,-0.26,5,8,0.729337832,-19.46262896,0.349307409
gmm_oas,3,-0.26,5,8,0.719818827,-19.42073445,0.005903779
gmm_ms_oas,3,-0.26,5,8,0.678161428,-19.41286818,0.934366997
gmm_rs_oas,3,-0.26,5,8,0.686640303,-19.41324331,0.241600816
gmm_hg_oas,3,-0.26,5,8,0.695283027,-19.41327553,0.344563792
gmm_ledoitwolf,3,-0.26,5,8,0.703552743,-19.41721228,0.002216997
gmm_ms_ledoitwolf,3,-0.26,5,8,0.705391887,-19.40296012,1.190383836
gmm_rs_ledoitwolf,3,-0.26,5,8,0.722105642,-19.40291377,0.410799329
gmm_hg_ledoitwolf,3,-0.26,5,8,0.705391887,-19.40296012,0.277344256
kmeans,3,-0.26,5,9,0.453558252,183159.2493,0.000757613
kmeans_ms,3,-0.26,5,9,0.446070145,183144.6759,0.522575436
kmeans_rs,3,-0.26,5,9,0.446070145,183144.6759,0.133790461
kmeans_hg,3,-0.26,5,9,0.446070145,183144.6759,0.146759348
gmm,3,-0.26,5,9,0.069281154,-19.84189456,0.002862766
gmm_ms,3,-0.26,5,9,0.149360639,-19.34961194,1.003860568
gmm_rs,3,-0.26,5,9,0.404481303,-19.62313433,0.192869309
gmm_hg,3,-0.26,5,9,0.406513351,-19.62335347,0.423008483
gmm_shrunk,3,-0.26,5,9,0.469648905,-19.67313975,0.004253602
gmm_ms_shrunk,3,-0.26,5,9,0.403362123,-19.65677282,0.958989352
gmm_rs_shrunk,3,-0.26,5,9,0.411818368,-19.65527307,0.564178357
gmm_hg_shrunk,3,-0.26,5,9,0.414413824,-19.65607448,0.334461909
gmm_oas,3,-0.26,5,9,0.500696301,-19.66906615,0.007681591
gmm_ms_oas,3,-0.26,5,9,0.401457001,-19.63754244,0.946151843
gmm_rs_oas,3,-0.26,5,9,0.39646095,-19.63603886,0.167204874
gmm_hg_oas,3,-0.26,5,9,0.396212334,-19.63649362,0.280009126
gmm_ledoitwolf,3,-0.26,5,9,0.488693972,-19.66432768,0.004227389
gmm_ms_ledoitwolf,3,-0.26,5,9,0.480658525,-19.64675849,1.22463685
gmm_rs_ledoitwolf,3,-0.26,5,9,0.461566795,-19.64614508,0.653323057
gmm_hg_ledoitwolf,3,-0.26,5,9,0.474273175,-19.64687478,0.427190508
kmeans,3,-0.26,5,10,0.404561902,138963.6945,0.001210836
kmeans_ms,3,-0.26,5,10,0.460501304,138589.0847,0.62064271
kmeans_rs,3,-0.26,5,10,0.460501304,138589.0847,0.143295868
kmeans_hg,3,-0.26,5,10,0.460501304,138589.0847,0.177920812
gmm,3,-0.26,5,10,0.393584095,-18.82229694,0.002788652
gmm_ms,3,-0.26,5,10,0.385333697,-18.59053259,1.055131944
gmm_rs,3,-0.26,5,10,0.696660343,-18.68583251,0.230492551
gmm_hg,3,-0.26,5,10,0.688058578,-18.68579279,0.495500989
gmm_shrunk,3,-0.26,5,10,0.616422672,-18.7879642,0.003907572
gmm_ms_shrunk,3,-0.26,5,10,0.648235708,-18.77470722,0.99814957
gmm_rs_shrunk,3,-0.26,5,10,0.646777065,-18.7750481,0.297552027
gmm_hg_shrunk,3,-0.26,5,10,0.638945966,-18.77509741,0.527619868
gmm_oas,3,-0.26,5,10,0.400291942,-18.85580147,0.002915044
gmm_ms_oas,3,-0.26,5,10,0.666136679,-18.72062282,0.982149199
gmm_rs_oas,3,-0.26,5,10,0.665829146,-18.72073415,0.221161963
gmm_hg_oas,3,-0.26,5,10,0.656812339,-18.72133035,0.272106852
gmm_ledoitwolf,3,-0.26,5,10,0.43708365,-18.85512128,0.005407671
gmm_ms_ledoitwolf,3,-0.26,5,10,0.66305716,-18.70926177,1.300205203
gmm_rs_ledoitwolf,3,-0.26,5,10,0.622788863,-18.70948118,0.403013861
gmm_hg_ledoitwolf,3,-0.26,5,10,0.662782257,-18.70940784,0.668708069
kmeans,3,-0.26,5,11,0.34968763,176444.2413,0.001226925
kmeans_ms,3,-0.26,5,11,0.353758443,176436.8995,0.610706111
kmeans_rs,3,-0.26,5,11,0.353758443,176436.8995,0.15184299
kmeans_hg,3,-0.26,5,11,0.353758443,176436.8995,0.171312002
gmm,3,-0.26,5,11,0.075025999,-19.39163604,0.001424765
gmm_ms,3,-0.26,5,11,0.36173202,-19.22628542,1.00207559
gmm_rs,3,-0.26,5,11,0.34466557,-19.20703343,0.369892903
gmm_hg,3,-0.26,5,11,0.334972053,-19.20675145,0.567725794
gmm_shrunk,3,-0.26,5,11,0.061678351,-19.603922,0.000589354
gmm_ms_shrunk,3,-0.26,5,11,0.613358018,-19.34659519,0.845752791
gmm_rs_shrunk,3,-0.26,5,11,0.621833425,-19.34649758,0.28282849
gmm_hg_shrunk,3,-0.26,5,11,0.621833425,-19.34679032,0.184590547
gmm_oas,3,-0.26,5,11,0.073280747,-19.57487004,0.000665635
gmm_ms_oas,3,-0.26,5,11,0.672296749,-19.32805447,0.889940083
gmm_rs_oas,3,-0.26,5,11,0.680326506,-19.32807142,0.278955688
gmm_hg_oas,3,-0.26,5,11,0.671424313,-19.3280504,0.187025285
gmm_ledoitwolf,3,-0.26,5,11,0.052570828,-19.5811096,0.000562549
gmm_ms_ledoitwolf,3,-0.26,5,11,0.640117069,-19.32960722,1.137911598
gmm_rs_ledoitwolf,3,-0.26,5,11,0.680326506,-19.3290229,0.354650764
gmm_hg_ledoitwolf,3,-0.26,5,11,0.672296749,-19.32922552,0.2328015
kmeans,3,-0.26,5,12,0.502028424,155523.6806,0.001084065
kmeans_ms,3,-0.26,5,12,0.535794949,155302.4549,0.600308999
kmeans_rs,3,-0.26,5,12,0.535794949,155302.4549,0.183534377
kmeans_hg,3,-0.26,5,12,0.535794949,155302.4549,0.197156517
gmm,3,-0.26,5,12,0.240593442,-19.2451746,0.002490339
gmm_ms,3,-0.26,5,12,0.285189976,-19.05493378,0.99851058
gmm_rs,3,-0.26,5,12,0.425052227,-19.20977626,0.341659458
gmm_hg,3,-0.26,5,12,0.416760918,-19.20969594,0.304489013
gmm_shrunk,3,-0.26,5,12,0.281669682,-19.27434911,0.001794472
gmm_ms_shrunk,3,-0.26,5,12,0.177606076,-19.22443826,0.955503706
gmm_rs_shrunk,3,-0.26,5,12,0.441730116,-19.23652343,0.298652148
gmm_hg_shrunk,3,-0.26,5,12,0.455522973,-19.23674092,0.293743444
gmm_oas,3,-0.26,5,12,0.26107005,-19.26937842,0.001896203
gmm_ms_oas,3,-0.26,5,12,0.443065262,-19.22647161,0.973908666
gmm_rs_oas,3,-0.26,5,12,0.437021922,-19.22604459,0.405275424
gmm_hg_oas,3,-0.26,5,12,0.429502013,-19.22647692,0.51174494
gmm_ledoitwolf,3,-0.26,5,12,0.392387865,-19.25509005,0.003669263
gmm_ms_ledoitwolf,3,-0.26,5,12,0.456979996,-19.23719606,1.266159996
gmm_rs_ledoitwolf,3,-0.26,5,12,0.422035859,-19.2386066,0.459485332
gmm_hg_ledoitwolf,3,-0.26,5,12,0.393060631,-19.23999714,0.494022746
kmeans,3,-0.26,5,13,0.359357245,126008.7974,0.002158099
kmeans_ms,3,-0.26,5,13,0.311620178,125957.4706,0.492277408
kmeans_rs,3,-0.26,5,13,0.311620178,125957.4706,0.111230739
kmeans_hg,3,-0.26,5,13,0.311620178,125957.4706,0.230806312
gmm,3,-0.26,5,13,0.756726864,-18.40809362,0.002954445
gmm_ms,3,-0.26,5,13,0.420673672,-18.32641098,1.132886877
gmm_rs,3,-0.26,5,13,0.756172583,-18.40698568,0.259583493
gmm_hg,3,-0.26,5,13,0.756172583,-18.40704179,0.488051727
gmm_shrunk,3,-0.26,5,13,0.732462015,-18.49614242,0.005949348
gmm_ms_shrunk,3,-0.26,5,13,0.747542334,-18.48672968,1.092323308
gmm_rs_shrunk,3,-0.26,5,13,0.730817666,-18.48745317,0.20386906
gmm_hg_shrunk,3,-0.26,5,13,0.739973185,-18.48717199,0.431241131
gmm_oas,3,-0.26,5,13,0.775242156,-18.4220565,0.002402681
gmm_ms_oas,3,-0.26,5,13,0.765231187,-18.41893275,1.162103897
gmm_rs_oas,3,-0.26,5,13,0.756953002,-18.41906528,0.460806833
gmm_hg_oas,3,-0.26,5,13,0.765231187,-18.41891639,0.586790868
gmm_ledoitwolf,3,-0.26,5,13,0.77556628,-18.44739302,0.003637324
gmm_ms_ledoitwolf,3,-0.26,5,13,0.756424849,-18.43679338,1.499037255
gmm_rs_ledoitwolf,3,-0.26,5,13,0.739729393,-18.43760278,0.284059599
gmm_hg_ledoitwolf,3,-0.26,5,13,0.7318243,-18.43737488,0.339227148
kmeans,3,-0.26,5,14,0.492913706,169203.4911,0.00068387
kmeans_ms,3,-0.26,5,14,0.466222332,169158.6656,0.489559018
kmeans_rs,3,-0.26,5,14,0.466222332,169158.6656,0.112531082
kmeans_hg,3,-0.26,5,14,0.473027625,169163.1545,0.129115933
gmm,3,-0.26,5,14,0.315078222,-19.29385392,0.001458309
gmm_ms,3,-0.26,5,14,0.307134855,-19.0616225,0.922965358
gmm_rs,3,-0.26,5,14,0.703899431,-19.06882562,0.138720059
gmm_hg,3,-0.26,5,14,0.703899431,-19.06882527,0.196847334
gmm_shrunk,3,-0.26,5,14,0.321771789,-19.33688738,0.001072671
gmm_ms_shrunk,3,-0.26,5,14,0.737706278,-19.12880774,0.88990678
gmm_rs_shrunk,3,-0.26,5,14,0.721430117,-19.12904852,0.172991552
gmm_hg_shrunk,3,-0.26,5,14,0.72952837,-19.12879627,0.396492599
gmm_oas,3,-0.26,5,14,0.327692488,-19.30507981,0.001156957
gmm_ms_oas,3,-0.26,5,14,0.687282894,-19.09314223,0.860581967
gmm_rs_oas,3,-0.26,5,14,0.703834113,-19.09322946,0.146859448
gmm_hg_oas,3,-0.26,5,14,0.712185931,-19.09326499,0.188439949
gmm_ledoitwolf,3,-0.26,5,14,0.314853275,-19.33378427,0.001440805
gmm_ms_ledoitwolf,3,-0.26,5,14,0.720650373,-19.08833259,1.143365255
gmm_rs_ledoitwolf,3,-0.26,5,14,0.712026673,-19.08831479,0.291449417
gmm_hg_ledoitwolf,3,-0.26,5,14,0.720650373,-19.08833259,0.234418247
kmeans,3,-0.26,5,15,0.420952044,155207.0214,0.00099414
kmeans_ms,3,-0.26,5,15,0.519150348,152919.9852,0.57903269
kmeans_rs,3,-0.26,5,15,0.519150348,152919.9852,0.125693225
kmeans_hg,3,-0.26,5,15,0.519150348,152919.9852,0.149545578
gmm,3,-0.26,5,15,0.801988888,-18.59831024,0.001728249
gmm_ms,3,-0.26,5,15,0.793572702,-18.59770081,0.796724085
gmm_rs,3,-0.26,5,15,0.793572702,-18.59769326,0.109608315
gmm_hg,3,-0.26,5,15,0.793572702,-18.59772717,0.176304986
gmm_shrunk,3,-0.26,5,15,0.74756574,-18.82037096,0.002125579
gmm_ms_shrunk,3,-0.26,5,15,0.601037331,-18.81475153,0.781936069
gmm_rs_shrunk,3,-0.26,5,15,0.695003513,-18.8161896,0.250701598
gmm_hg_shrunk,3,-0.26,5,15,0.748094797,-18.81598104,0.472864479
gmm_oas,3,-0.26,5,15,0.74766871,-18.73766874,0.002164784
gmm_ms_oas,3,-0.26,5,15,0.756436633,-18.7350774,0.793022031
gmm_rs_oas,3,-0.26,5,15,0.783404861,-18.73601569,0.172019099
gmm_hg_oas,3,-0.26,5,15,0.756436633,-18.7344441,0.267908256
gmm_ledoitwolf,3,-0.26,5,15,0.76531588,-18.73192653,0.007066443
gmm_ms_ledoitwolf,3,-0.26,5,15,0.711208472,-18.7036548,1.041014542
gmm_rs_ledoitwolf,3,-0.26,5,15,0.728752531,-18.70517227,0.392172044
gmm_hg_ledoitwolf,3,-0.26,5,15,0.711762362,-18.70504954,0.4413425
kmeans,3,-0.26,5,16,0.134919586,300217.1944,0.000657391
kmeans_ms,3,-0.26,5,16,0.158400114,299194.2603,0.539165358
kmeans_rs,3,-0.26,5,16,0.171846171,299194.4512,0.111687501
kmeans_hg,3,-0.26,5,16,0.166025445,299192.6146,0.224246732
gmm,3,-0.26,5,16,0.298488293,-20.54905062,0.001876918
gmm_ms,3,-0.26,5,16,0.413174001,-20.28222139,0.935056956
gmm_rs,3,-0.26,5,16,0.41498175,-20.26255225,0.343440031
gmm_hg,3,-0.26,5,16,0.413174001,-20.26682496,0.569232248
