algorithm,k,c,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
gmm_rs_oas,3,-0.26,2,9,0.33690317,0.418316593,0,0,0,0,0,0.314113712,0.371772575,1.202000171,0.418316593,-8.236829051,0.159262326
gmm_rs_shrunk,3,-0.26,2,9,0.408598686,0.440917458,0,0,0,0,0,0.271861761,0.456276477,1.189218776,0.440917458,-8.236264056,0.1686395
gmm_shrunk,3,-0.26,2,9,0.304181703,0.348098533,0,1,1,1,1,0.333623188,0.332753623,1.312594693,0.348098533,-8.262432519,0.001074637
kmeans,3,-0.26,2,9,0.451744121,0.43801253,0,2,2,0,0,0.244793757,0.510412486,1.225549201,0.43801253,53158.59471,0.012108424
kmeans_hg,3,-0.26,2,9,0.462920682,0.446124934,0,2,2,0,0,0.239843924,0.520312152,1.207694005,0.446124934,53148.14307,0.444613862
kmeans_ms,3,-0.26,2,9,0.462920682,0.446124934,0,2,2,0,0,0.239843924,0.520312152,1.207694005,0.446124934,53148.14307,0.508653016
kmeans_rs,3,-0.26,2,9,0.462920682,0.446124934,0,2,2,0,0,0.239843924,0.520312152,1.207694005,0.446124934,53148.14307,0.332890775
gmm,3,-0.26,2,10,0.567370609,0.542951279,0,0,0,0,0,0.194046823,0.611906355,0.992265295,0.542951279,-7.997040586,0.001962847
gmm_hg,3,-0.26,2,10,0.595505839,0.547762645,0,0,0,0,0,0.179197324,0.641605351,0.99353134,0.547762645,-7.99138106,0.281089725
gmm_hg_ledoitwolf,3,-0.26,2,10,0.594645445,0.550825016,0,0,0,0,0,0.179554069,0.640891862,0.986923342,0.550825016,-8.022060698,0.343923863
gmm_hg_oas,3,-0.26,2,10,0.604330352,0.557612111,0,0,0,0,0,0.175317726,0.649364548,0.971743061,0.557612111,-7.999355033,0.257858393
gmm_hg_shrunk,3,-0.26,2,10,0.340844229,0.448191629,1,1,1,1,1,0.335763657,0.328472687,1.049498725,0.448191629,-8.030992712,0.282936452
gmm_ledoitwolf,3,-0.26,2,10,0.576458133,0.544700418,0,0,0,0,0,0.189253066,0.621493868,0.992171108,0.544700418,-8.073365232,0.005162917
gmm_ms,3,-0.26,2,10,0.601042029,0.55147756,0,0,0,0,0,0.176744705,0.646510591,0.985369953,0.55147756,-7.99176461,0.294849657
gmm_ms_ledoitwolf,3,-0.26,2,10,0.594645445,0.550825016,0,0,0,0,0,0.179554069,0.640891862,0.986923342,0.550825016,-8.022060698,0.492202863
gmm_ms_oas,3,-0.26,2,10,0.583497688,0.540791237,0,0,0,0,0,0.184548495,0.63090301,1.008691559,0.540791237,-7.999155091,0.327857617
gmm_ms_shrunk,3,-0.26,2,10,0.340844229,0.448191629,1,1,1,1,1,0.335763657,0.328472687,1.049498725,0.448191629,-8.030992712,0.379052021
gmm_oas,3,-0.26,2,10,0.618597294,0.580487511,0,0,0,0,0,0.1703233,0.6593534,0.914723824,0.580487511,-8.012549464,0.00179741
gmm_rs,3,-0.26,2,10,0.596379722,0.549316272,0,0,0,0,0,0.17884058,0.642318841,0.989965584,0.549316272,-7.991348828,0.191658607
gmm_rs_ledoitwolf,3,-0.26,2,10,0.604048934,0.55588737,0,0,0,0,0,0.175496098,0.649007804,0.97526088,0.55588737,-8.028683867,0.272562846
gmm_rs_oas,3,-0.26,2,10,0.478309163,0.496884615,0,0,0,0,0,0.244570792,0.510858417,1.039616951,0.496884615,-8.004357831,0.179858678
gmm_rs_shrunk,3,-0.26,2,10,0.529868989,0.521870827,0,0,0,0,0,0.211348941,0.577302118,1.036150735,0.521870827,-8.073816379,0.256373628
gmm_shrunk,3,-0.26,2,10,0.498058231,0.483642068,0,0,0,0,0,0.227112598,0.545774805,1.111074915,0.483642068,-8.116754304,0.008273873
kmeans,3,-0.26,2,10,0.570703814,0.523752693,0,2,2,0,0,0.190702341,0.618595318,1.043664564,0.523752693,58321.65994,0.001679968
kmeans_hg,3,-0.26,2,10,0.570703814,0.523752693,0,2,2,0,0,0.190702341,0.618595318,1.043664564,0.523752693,58321.65994,0.432452734
kmeans_ms,3,-0.26,2,10,0.570703814,0.523752693,0,2,2,0,0,0.190702341,0.618595318,1.043664564,0.523752693,58321.65994,0.46891084
kmeans_rs,3,-0.26,2,10,0.570703814,0.523752693,0,2,2,0,0,0.190702341,0.618595318,1.043664564,0.523752693,58321.65994,0.31959597
gmm,3,-0.26,2,11,0.608846463,0.554960676,0,0,0,0,0,0.17393534,0.65212932,0.97436457,0.554960676,-8.052243753,0.001292804
gmm_hg,3,-0.26,2,11,0.339347387,0.445936914,0,0,0,0,0,0.315518395,0.368963211,1.133609934,0.445936914,-8.038536798,0.292541733
gmm_hg_ledoitwolf,3,-0.26,2,11,0.535194532,0.542252703,0,0,0,0,0,0.208093645,0.583812709,0.99652106,0.542252703,-8.053386309,0.297582234
gmm_hg_oas,3,-0.26,2,11,0.399291167,0.484360063,0,0,0,0,0,0.281270903,0.437458194,1.075508566,0.484360063,-8.040526402,0.283144684
gmm_hg_shrunk,3,-0.26,2,11,0.401390237,0.479781791,0,0,0,0,0,0.278818283,0.442363434,1.090157654,0.479781791,-8.045610053,0.265344669
gmm_ledoitwolf,3,-0.26,2,11,0.588431064,0.548921035,0,0,0,0,0,0.183255295,0.633489409,0.986458466,0.548921035,-8.066587991,0.001137511
gmm_ms,3,-0.26,2,11,0.363604974,0.458263075,0,0,0,0,0,0.304570792,0.390858417,1.102992438,0.458263075,-8.038782448,0.267589645
gmm_ms_ledoitwolf,3,-0.26,2,11,0.513699437,0.525207342,0,0,0,0,0,0.217881828,0.564236343,1.032953322,0.525207342,-8.053542547,0.274764508
gmm_ms_oas,3,-0.26,2,11,0.372213022,0.465326281,0,0,0,0,0,0.297146042,0.405707915,1.102723902,0.465326281,-8.040340234,0.242823565
gmm_ms_shrunk,3,-0.26,2,11,0.363896591,0.455972711,0,0,0,0,0,0.3012932,0.397413601,1.120747539,0.455972711,-8.045920966,0.235319394
gmm_oas,3,-0.26,2,11,0.601948014,0.548786719,0,0,0,0,0,0.177056856,0.645886288,0.987580907,0.548786719,-8.055666728,0.000906379
gmm_rs,3,-0.26,2,11,0.35456537,0.451657571,0,0,0,0,0,0.309319955,0.381360089,1.115179723,0.451657571,-8.037661512,0.211618488
gmm_rs_ledoitwolf,3,-0.26,2,11,0.423589059,0.483601256,0,0,0,0,0,0.264102564,0.471794872,1.101354912,0.483601256,-8.051972103,0.227172015
gmm_rs_oas,3,-0.26,2,11,0.392210887,0.473722015,0,0,0,0,0,0.285373467,0.429253066,1.093136888,0.473722015,-8.039545343,0.185711337
gmm_rs_shrunk,3,-0.26,2,11,0.397870635,0.480026387,0,0,0,0,0,0.281092531,0.437814939,1.08765054,0.480026387,-8.045130566,0.163021057
gmm_shrunk,3,-0.26,2,11,0.600942039,0.551498027,0,0,0,0,0,0.177636566,0.644726867,0.98098682,0.551498027,-8.057916288,0.000870687
kmeans,3,-0.26,2,11,0.50336631,0.482652412,0,2,2,0,0,0.220891862,0.558216276,1.132393875,0.482652412,46145.97545,0.001495666
kmeans_hg,3,-0.26,2,11,0.505452671,0.483187939,0,2,2,0,0,0.219509476,0.560981048,1.133463463,0.483187939,46098.34411,0.49754128
kmeans_ms,3,-0.26,2,11,0.505452671,0.483187939,0,2,2,0,0,0.219509476,0.560981048,1.133463463,0.483187939,46098.34411,0.536067247
kmeans_rs,3,-0.26,2,11,0.505452671,0.483187939,0,2,2,0,0,0.219509476,0.560981048,1.133463463,0.483187939,46098.34411,0.352359702
gmm,3,-0.26,2,12,0.360922012,0.351524523,0,0,0,0,0,0.292396878,0.415206243,1.381530748,0.351524523,-8.376952057,0.000740677
gmm_hg,3,-0.26,2,12,0.450307688,0.398956697,0,0,0,0,0,0.244615385,0.510769231,1.315160087,0.398956697,-8.37522711,0.213847613
gmm_hg_ledoitwolf,3,-0.26,2,12,0.479425398,0.425312248,0,0,0,0,0,0.231861761,0.536276477,1.256311997,0.425312248,-8.376186726,0.254415268
gmm_hg_oas,3,-0.26,2,12,0.429661968,0.390733929,0,0,0,0,0,0.255005574,0.489988852,1.327300042,0.390733929,-8.377602207,0.175284235
gmm_hg_shrunk,3,-0.26,2,12,0.485579022,0.428298909,0,0,0,0,0,0.228807135,0.54238573,1.251347806,0.428298909,-8.375937838,0.208822377
gmm_ledoitwolf,3,-0.26,2,12,0.38345552,0.372918523,0,0,0,0,0,0.280958751,0.438082497,1.342144397,0.372918523,-8.376993812,0.000682696
gmm_ms,3,-0.26,2,12,0.514995298,0.452929699,0,0,0,0,0,0.215317726,0.569364548,1.199648515,0.452929699,-8.376572653,0.188568044
gmm_ms_ledoitwolf,3,-0.26,2,12,0.513802041,0.453236793,0,0,0,0,0,0.215986622,0.568026756,1.198310502,0.453236793,-8.37666255,0.217345304
gmm_ms_oas,3,-0.26,2,12,0.365356624,0.405507771,0,0,0,0,0,0.294024526,0.411950948,1.256136316,0.405507771,-8.378250051,0.167946904
gmm_ms_shrunk,3,-0.26,2,12,0.376718847,0.365115278,0,0,0,0,0,0.283812709,0.432374582,1.359670636,0.365115278,-8.376720429,0.16712772
gmm_oas,3,-0.26,2,12,0.353440607,0.343644896,0,0,0,0,0,0.294782609,0.410434783,1.403504711,0.343644896,-8.379853433,0.000504343
gmm_rs,3,-0.26,2,12,0.462658038,0.42021382,0,0,0,0,0,0.239799331,0.520401338,1.265333812,0.42021382,-8.375239802,0.161420511
gmm_rs_ledoitwolf,3,-0.26,2,12,0.462769636,0.428780193,0,0,0,0,0,0.241270903,0.517458194,1.239979856,0.428780193,-8.375997983,0.212425558
gmm_rs_oas,3,-0.26,2,12,0.446258601,0.426440202,0,0,0,0,0,0.249899666,0.500200669,1.23993652,0.426440202,-8.377330447,0.128532821
gmm_rs_shrunk,3,-0.26,2,12,0.463706538,0.414068595,0,0,0,0,0,0.238862876,0.522274247,1.280891494,0.414068595,-8.375850158,0.146891275
gmm_shrunk,3,-0.26,2,12,0.376718847,0.365115278,0,0,0,0,0,0.283812709,0.432374582,1.359670636,0.365115278,-8.376720429,0.000671618
kmeans,3,-0.26,2,12,0.547404704,0.494858092,0,2,2,0,0,0.201471572,0.597056856,1.105018499,0.494858092,63639.12753,0.002226086
kmeans_hg,3,-0.26,2,12,0.534433535,0.48439453,0,2,2,0,0,0.20735786,0.585284281,1.127302004,0.48439453,63631.52282,0.602868609
kmeans_ms,3,-0.26,2,12,0.534433535,0.48439453,0,2,2,0,0,0.20735786,0.585284281,1.127302004,0.48439453,63631.52282,0.618282466
kmeans_rs,3,-0.26,2,12,0.534433535,0.48439453,0,2,2,0,0,0.20735786,0.585284281,1.127302004,0.48439453,63631.52282,0.41298707
gmm,3,-0.26,2,13,0.495613889,0.532290118,0,1,1,1,1,0.233913043,0.532173913,0.981589876,0.532290118,-7.307933073,0.002458772
gmm_hg,3,-0.26,2,13,0.718422962,0.665279892,0,0,0,0,0,0.124972129,0.750055741,0.734165463,0.665279892,-7.259574839,0.281385406
gmm_hg_ledoitwolf,3,-0.26,2,13,0.720703518,0.669529241,0,0,0,0,0,0.123924192,0.752151616,0.725015062,0.669529241,-7.264077099,0.306242898
gmm_hg_oas,3,-0.26,2,13,0.710712193,0.658299914,0,0,0,0,0,0.128383501,0.743232999,0.749535744,0.658299914,-7.260326451,0.269402305
gmm_hg_shrunk,3,-0.26,2,13,0.728249942,0.675948188,0,0,0,0,0,0.120557414,0.758885173,0.711035036,0.675948188,-7.265123847,0.295455877
gmm_ledoitwolf,3,-0.26,2,13,0.408890524,0.543956931,1,1,1,1,1,0.293244147,0.413511706,0.900661134,0.543956931,-7.367382847,0.001092126
gmm_ms,3,-0.26,2,13,0.710712193,0.658299914,0,0,0,0,0,0.128383501,0.743232999,0.749535744,0.658299914,-7.259847991,0.289252914
gmm_ms_ledoitwolf,3,-0.26,2,13,0.725966861,0.672621387,0,0,0,0,0,0.121605351,0.756789298,0.718167338,0.672621387,-7.264078263,0.282793355
gmm_ms_oas,3,-0.26,2,13,0.710712193,0.658299914,0,0,0,0,0,0.128383501,0.743232999,0.749535744,0.658299914,-7.260526015,0.273448409
gmm_ms_shrunk,3,-0.26,2,13,0.737453013,0.687030611,0,0,0,0,0,0.116454849,0.767090301,0.686817871,0.687030611,-7.265591322,0.253916546
gmm_oas,3,-0.26,2,13,0.44981317,0.487824235,0,0,0,0,0,0.247959866,0.504080268,1.107334158,0.487824235,-7.307620014,0.002229237
gmm_rs,3,-0.26,2,13,0.710871556,0.658593878,0,0,0,0,0,0.128338907,0.743322185,0.748745587,0.658593878,-7.259563612,0.212557916
gmm_rs_ledoitwolf,3,-0.26,2,13,0.728249942,0.675948188,0,0,0,0,0,0.120557414,0.758885173,0.711035036,0.675948188,-7.263831557,0.2442685
gmm_rs_oas,3,-0.26,2,13,0.718284244,0.665273711,0,0,0,0,0,0.125016722,0.749966555,0.734273996,0.665273711,-7.260422595,0.206374036
gmm_rs_shrunk,3,-0.26,2,13,0.728249942,0.675948188,0,0,0,0,0,0.120557414,0.758885173,0.711035036,0.675948188,-7.265280437,0.227322585
gmm_shrunk,3,-0.26,2,13,0.400499873,0.533526417,1,1,1,1,1,0.296164994,0.407670011,0.927294478,0.533526417,-7.364177932,0.001221522
kmeans,3,-0.26,2,13,0.651655936,0.638536423,0,2,2,0,0,0.156053512,0.687892977,0.785862729,0.638536423,24332.69301,0.002482243
kmeans_hg,3,-0.26,2,13,0.65129246,0.637251952,0,2,2,0,0,0.156053512,0.687892977,0.789511273,0.637251952,24329.69146,0.371809145
kmeans_ms,3,-0.26,2,13,0.65129246,0.637251952,0,2,2,0,0,0.156053512,0.687892977,0.789511273,0.637251952,24329.69146,0.404144765
kmeans_rs,3,-0.26,2,13,0.65129246,0.637251952,0,2,2,0,0,0.156053512,0.687892977,0.789511273,0.637251952,24329.69146,0.291851487
gmm,3,-0.26,2,14,0.446368593,0.393083368,0,0,0,0,0,0.246309922,0.507380156,1.328389452,0.393083368,-8.301641266,0.00152934
gmm_hg,3,-0.26,2,14,0.21434005,0.254929623,1,1,1,1,1,0.416120401,0.167759197,1.278476704,0.254929623,-8.24051102,0.321576217
gmm_hg_ledoitwolf,3,-0.26,2,14,0.198569624,0.248453717,1,1,1,1,1,0.42851728,0.14296544,1.277502394,0.248453717,-8.242264129,0.273485824
gmm_hg_oas,3,-0.26,2,14,0.217068889,0.244449818,1,1,1,1,1,0.4103233,0.1793534,1.309676462,0.244449818,-8.241416334,0.264860626
gmm_hg_shrunk,3,-0.26,2,14,0.201645199,0.256097748,1,1,1,1,1,0.427714604,0.144570792,1.261990468,0.256097748,-8.242143788,0.296985862
gmm_ledoitwolf,3,-0.26,2,14,0.44493402,0.39094271,0,0,0,0,0,0.247023411,0.505953177,1.332750006,0.39094271,-8.299793597,0.001721845
gmm_ms,3,-0.26,2,14,0.21578564,0.208404238,1,1,1,1,1,0.390122631,0.219754738,1.44575588,0.208404238,-8.257498661,0.187055218
gmm_ms_ledoitwolf,3,-0.26,2,14,0.082696702,0.137738529,1,1,1,1,1,0.50187291,-0.003745819,1.430798858,0.137738529,-8.267865119,0.204240442
gmm_ms_oas,3,-0.26,2,14,0.077743944,0.140584666,1,1,1,1,1,0.505707915,-0.011415831,1.422599982,0.140584666,-8.271961502,0.164692285
gmm_ms_shrunk,3,-0.26,2,14,0.109087468,0.162227875,1,1,1,1,1,0.480200669,0.039598662,1.412437419,0.162227875,-8.266356141,0.163485885
gmm_oas,3,-0.26,2,14,0.458758779,0.409208919,0,0,0,0,0,0.241360089,0.517279822,1.290534822,0.409208919,-8.308098092,0.000881323
gmm_rs,3,-0.26,2,14,0.21065048,0.259797324,1,1,1,1,1,0.400512821,0.198974359,1.41295015,0.259797324,-8.278577569,0.172023625
gmm_rs_ledoitwolf,3,-0.26,2,14,0.203598076,0.259412295,1,1,1,1,1,0.404882943,0.190234114,1.415972251,0.259412295,-8.283162764,0.17997542
gmm_rs_oas,3,-0.26,2,14,0.231099379,0.27931533,1,1,1,1,1,0.383946488,0.232107023,1.402381491,0.27931533,-8.28150115,0.157639301
gmm_rs_shrunk,3,-0.26,2,14,0.447793108,0.391473475,0,0,0,0,0,0.244927536,0.510144928,1.335486248,0.391473475,-8.290476271,0.136322122
gmm_shrunk,3,-0.26,2,14,0.45130977,0.396702904,0,0,0,0,0,0.244169454,0.511661093,1.320234345,0.396702904,-8.300063193,0.001325724
kmeans,3,-0.26,2,14,0.439434738,0.383870221,0,2,2,0,0,0.248584169,0.502831661,1.352384947,0.383870221,56692.16678,0.002393611
kmeans_hg,3,-0.26,2,14,0.433262147,0.379036746,0,2,2,0,0,0.251304348,0.497391304,1.363073507,0.379036746,56691.4941,0.658665551
kmeans_ms,3,-0.26,2,14,0.433262147,0.379036746,0,2,2,0,0,0.251304348,0.497391304,1.363073507,0.379036746,56691.4941,0.690705785
kmeans_rs,3,-0.26,2,14,0.433262147,0.379036746,0,2,2,0,0,0.251304348,0.497391304,1.363073507,0.379036746,56691.4941,0.524431136
gmm,3,-0.26,2,15,0.347073403,0.346414668,0,0,0,0,0,0.292374582,0.415250836,1.422556826,0.346414668,-8.097491896,0.003010258
gmm_hg,3,-0.26,2,15,0.578293322,0.511109977,0,0,0,0,0,0.186822742,0.626354515,1.074054486,0.511109977,-8.072234724,0.351793991
gmm_hg_ledoitwolf,3,-0.26,2,15,0.599445436,0.533345419,0,0,0,0,0,0.177569677,0.644860647,1.024587689,0.533345419,-8.075978768,0.374832264
gmm_hg_oas,3,-0.26,2,15,0.583799611,0.512874962,0,0,0,0,0,0.184414716,0.631170569,1.070012058,0.512874962,-8.073567131,0.321191903
gmm_hg_shrunk,3,-0.26,2,15,0.595990893,0.539605978,0,0,0,0,0,0.179018952,0.641962096,1.011265136,0.539605978,-8.084250767,0.345269991
gmm_ledoitwolf,3,-0.26,2,15,0.360055461,0.354516324,0,0,0,0,0,0.284392419,0.431215162,1.414216003,0.354516324,-8.098943948,0.002720894
gmm_ms,3,-0.26,2,15,0.56933476,0.500096318,0,0,0,0,0,0.190791527,0.618416945,1.098250663,0.500096318,-8.072409024,0.389879525
gmm_ms_ledoitwolf,3,-0.26,2,15,0.569578194,0.501061234,0,0,0,0,0,0.190657748,0.618684504,1.096263889,0.501061234,-8.076289702,0.407292148
gmm_ms_oas,3,-0.26,2,15,0.613738167,0.543238789,0,0,0,0,0,0.171259755,0.657480491,1.00273401,0.543238789,-8.073967604,0.374909432
gmm_ms_shrunk,3,-0.26,2,15,0.603253391,0.545663052,0,0,0,0,0,0.175785953,0.648428094,0.99803793,0.545663052,-8.084858558,0.343044963
gmm_oas,3,-0.26,2,15,0.370081496,0.370968114,0,0,0,0,0,0.280914158,0.438171683,1.374021348,0.370968114,-8.097559441,0.002317573
gmm_rs,3,-0.26,2,15,0.577473691,0.508471174,0,0,0,0,0,0.187179487,0.625641026,1.079884022,0.508471174,-8.072292134,0.266199634
gmm_rs_ledoitwolf,3,-0.26,2,15,0.598731,0.532888718,0,0,0,0,0,0.177971014,0.644057971,1.025144781,0.532888718,-8.075905747,0.262210454
gmm_rs_oas,3,-0.26,2,15,0.591762373,0.522415793,0,0,0,0,0,0.180914158,0.638171683,1.048909978,0.522415793,-8.073810057,0.282479322
gmm_rs_shrunk,3,-0.26,2,15,0.603283483,0.547704296,0,0,0,0,0,0.175763657,0.648472687,0.993600105,0.547704296,-8.085599198,0.217395903
gmm_shrunk,3,-0.26,2,15,0.352066371,0.341217321,0,0,0,0,0,0.287313266,0.425373467,1.446086586,0.341217321,-8.105034936,0.002303756
kmeans,3,-0.26,2,15,0.365906292,0.37482625,0,2,2,0,0,0.286845039,0.426309922,1.348174,0.37482625,49431.59542,0.003259521
kmeans_hg,3,-0.26,2,15,0.365906292,0.37482625,0,2,2,0,0,0.286845039,0.426309922,1.348174,0.37482625,49431.59542,0.551311262
kmeans_ms,3,-0.26,2,15,0.365906292,0.37482625,0,2,2,0,0,0.286845039,0.426309922,1.348174,0.37482625,49431.59542,0.598013844
kmeans_rs,3,-0.26,2,15,0.365906292,0.37482625,0,2,2,0,0,0.286845039,0.426309922,1.348174,0.37482625,49431.59542,0.402190585
gmm,3,-0.26,2,16,0.276124718,0.325630707,0,1,0,1,0,0.346421405,0.307157191,1.359849977,0.325630707,-8.531780055,0.002278388
gmm_hg,3,-0.26,2,16,0.453679447,0.439057281,0,0,0,0,0,0.243835006,0.512329989,1.223782666,0.439057281,-8.511159082,0.252490105
gmm_hg_ledoitwolf,3,-0.26,2,16,0.453434294,0.439211687,0,0,0,0,0,0.244080268,0.511839465,1.222894554,0.439211687,-8.511237517,0.322593474
gmm_hg_oas,3,-0.26,2,16,0.363902947,0.377802997,0,0,0,0,0,0.288316611,0.423366778,1.339055746,0.377802997,-8.513202016,0.241018235
gmm_hg_shrunk,3,-0.26,2,16,0.455473856,0.442814859,0,0,0,0,0,0.243054627,0.513890747,1.21561651,0.442814859,-8.51163028,0.259793552
gmm_ledoitwolf,3,-0.26,2,16,0.308251293,0.350087365,0,1,0,1,0,0.327201784,0.345596433,1.327137435,0.350087365,-8.53682857,0.002181631
gmm_ms,3,-0.26,2,16,0.479894905,0.459672567,0,0,0,0,0,0.231817168,0.536365663,1.180333385,0.459672567,-8.511219136,0.222986772
gmm_ms_ledoitwolf,3,-0.26,2,16,0.464476776,0.444922114,0,0,0,0,0,0.238818283,0.522363434,1.211915884,0.444922114,-8.511468061,0.263833006
gmm_ms_oas,3,-0.26,2,16,0.460976951,0.44078803,0,0,0,0,0,0.240379041,0.519241918,1.221048571,0.44078803,-8.513266654,0.203597355
gmm_ms_shrunk,3,-0.26,2,16,0.470658586,0.449294202,0,0,0,0,0,0.236053512,0.527892977,1.202403119,0.449294202,-8.511699041,0.204340523
gmm_oas,3,-0.26,2,16,0.308251293,0.350087365,0,1,0,1,0,0.327201784,0.345596433,1.327137435,0.350087365,-8.531955341,0.002365557
gmm_rs,3,-0.26,2,16,0.446073234,0.432012448,0,0,0,0,0,0.247313266,0.505373467,1.238813728,0.432012448,-8.511231122,0.196525044
gmm_rs_ledoitwolf,3,-0.26,2,16,0.479894905,0.459672567,0,0,0,0,0,0.231817168,0.536365663,1.180333385,0.459672567,-8.51133109,0.252806027
gmm_rs_oas,3,-0.26,2,16,0.451892051,0.437195241,0,0,0,0,0,0.244793757,0.510412486,1.227303702,0.437195241,-8.512424074,0.225644894
gmm_rs_shrunk,3,-0.26,2,16,0.4402071,0.429569642,0,0,0,0,0,0.250189521,0.499620959,1.243214399,0.429569642,-8.511516078,0.188608696
gmm_shrunk,3,-0.26,2,16,0.352206639,0.365872525,0,0,0,0,0,0.300936455,0.39812709,1.323851269,0.365872525,-8.530009974,0.00253968
kmeans,3,-0.26,2,16,0.476909192,0.446214205,0,2,2,0,0,0.232486065,0.535027871,1.213069669,0.446214205,68145.15148,0.002064813
kmeans_hg,3,-0.26,2,16,0.489578948,0.458568607,0,2,2,0,0,0.227001115,0.54599777,1.185271253,0.458568607,68133.70659,0.496094519
kmeans_ms,3,-0.26,2,16,0.489578948,0.458568607,0,2,2,0,0,0.227001115,0.54599777,1.185271253,0.458568607,68133.70659,0.506731426
kmeans_rs,3,-0.26,2,16,0.489578948,0.458568607,0,2,2,0,0,0.227001115,0.54599777,1.185271253,0.458568607,68133.70659,0.376977209
gmm,3,-0.26,2,17,0.268507439,0.339807814,0,1,1,1,1,0.359531773,0.280936455,1.301036221,0.339807814,-8.478768037,0.001087694
gmm_hg,3,-0.26,2,17,0.453410173,0.399445678,0,0,0,0,0,0.242720178,0.514559643,1.316650387,0.399445678,-8.457828709,0.293054009
gmm_hg_ledoitwolf,3,-0.26,2,17,0.371429315,0.363948134,0,0,0,0,0,0.282831661,0.434336678,1.376344104,0.363948134,-8.463461424,0.236614052
gmm_hg_oas,3,-0.26,2,17,0.460818182,0.405282132,0,0,0,0,0,0.2393534,0.5212932,1.304217775,0.405282132,-8.459060854,0.279648341
gmm_hg_shrunk,3,-0.26,2,17,0.451346123,0.400743519,0,0,0,0,0,0.243723523,0.512552954,1.313231057,0.400743519,-8.463676853,0.280588237
gmm_ledoitwolf,3,-0.26,2,17,0.072748156,0.226164991,1,1,1,1,1,0.521939799,-0.043879599,1.301936741,0.226164991,-8.536739486,0.000633075
gmm_ms,3,-0.26,2,17,0.164517118,0.237343575,1,1,1,1,1,0.45270903,0.09458194,1.287290993,0.237343575,-8.420240748,0.267902919
gmm_ms_ledoitwolf,3,-0.26,2,17,0.371429315,0.363948134,0,0,0,0,0,0.282831661,0.434336678,1.376344104,0.363948134,-8.463461424,0.234512798
gmm_ms_oas,3,-0.26,2,17,0.407678491,0.361423654,0,0,0,0,0,0.262920847,0.474158305,1.400476412,0.361423654,-8.460403443,0.224080562
gmm_ms_shrunk,3,-0.26,2,17,0.462726424,0.403712065,0,0,0,0,0,0.238595318,0.522809365,1.30723267,0.403712065,-8.464819467,0.201827442
gmm_oas,3,-0.26,2,17,0.227423505,0.306882455,0,1,1,1,1,0.384682274,0.230635452,1.347412071,0.306882455,-8.482690144,0.000803357
gmm_rs,3,-0.26,2,17,0.430597114,0.380948896,0,0,0,0,0,0.252374582,0.495250836,1.35942165,0.380948896,-8.457334263,0.221806761
gmm_rs_ledoitwolf,3,-0.26,2,17,0.443843377,0.393633222,0,0,0,0,0,0.24729097,0.50541806,1.327759027,0.393633222,-8.464371126,0.256302242
gmm_rs_oas,3,-0.26,2,17,0.433839705,0.382346035,0,0,0,0,0,0.251103679,0.497792642,1.35553296,0.382346035,-8.459015324,0.213631329
gmm_rs_shrunk,3,-0.26,2,17,0.471752252,0.423897895,0,0,0,0,0,0.235072464,0.529855072,1.260532576,0.423897895,-8.465376771,0.230107752
gmm_shrunk,3,-0.26,2,17,0.211751686,0.332943422,1,1,1,1,1,0.403991081,0.192017837,1.256269225,0.332943422,-8.491353699,0.000646029
kmeans,3,-0.26,2,17,0.40074725,0.381630587,0,2,2,0,0,0.266020067,0.467959866,1.35597779,0.381630587,73188.29553,0.001786362
kmeans_hg,3,-0.26,2,17,0.411877584,0.389715754,0,2,2,0,0,0.261070234,0.477859532,1.338286614,0.389715754,73170.51475,0.448439994
kmeans_ms,3,-0.26,2,17,0.411877584,0.389715754,0,2,2,0,0,0.261070234,0.477859532,1.338286614,0.389715754,73170.51475,0.490611092
kmeans_rs,3,-0.26,2,17,0.411877584,0.389715754,0,2,2,0,0,0.261070234,0.477859532,1.338286614,0.389715754,73170.51475,0.343111646
gmm,3,-0.26,2,18,0.265246546,0.317717281,0,0,0,0,0,0.34851728,0.30296544,1.394503555,0.317717281,-8.312010018,0.001174177
gmm_hg,3,-0.26,2,18,0.15103203,0.213576706,0,1,0,1,0,0.440200669,0.119598662,1.439587975,0.213576706,-8.28809319,0.224536351
gmm_hg_ledoitwolf,3,-0.26,2,18,0.445390387,0.423671661,0,0,0,0,0,0.247246377,0.505507246,1.258768831,0.423671661,-8.306884647,0.251179991
gmm_hg_oas,3,-0.26,2,18,0.32573183,0.33977611,0,0,0,0,0,0.317257525,0.36548495,1.353618515,0.33977611,-8.304432461,0.171666327
gmm_hg_shrunk,3,-0.26,2,18,0.452949264,0.426021077,0,0,0,0,0,0.245953177,0.508093645,1.243077128,0.426021077,-8.305126295,0.196196409
gmm_ledoitwolf,3,-0.26,2,18,0.297917116,0.36963275,0,0,0,0,0,0.342274247,0.315451505,1.258678934,0.36963275,-8.34213473,0.000814411
gmm_ms,3,-0.26,2,18,0.096101386,0.228231605,1,1,1,1,1,0.511950948,-0.023901895,1.221419104,0.228231605,-8.287450054,0.207240948
