algorithm,k,c,d,i,ari,obj,t
gmm_ms_oas,3,-0.1,5,2,0.7558426147772209,-18.960866186620695,0.476271692
gmm_rs_oas,3,-0.1,5,2,0.7644409138612628,-18.960356426238345,0.296497581
gmm_hg_oas,3,-0.1,5,2,0.7644409138612628,-18.960264261199562,0.440072042
gmm_ledoitwolf,3,-0.1,5,2,0.7817529983304522,-18.90697637415053,0.002808615
gmm_ms_ledoitwolf,3,-0.1,5,2,0.7833852185096891,-18.903926250305755,0.548315721
gmm_rs_ledoitwolf,3,-0.1,5,2,0.7915011623129523,-18.90338475758318,0.271938641
gmm_hg_ledoitwolf,3,-0.1,5,2,0.7915011623129523,-18.903526679062896,0.439145966
kmeans,3,-0.1,10,1,0.6341019990081589,268204.076229857,0.013554682
kmeans_ms,3,-0.1,10,1,0.6358023026936662,268172.9332773343,0.904130326
kmeans_rs,3,-0.1,10,1,0.6358023026936662,268172.9332773343,0.649317056
kmeans_hg,3,-0.1,10,1,0.6358023026936662,268172.9332773343,0.821566951
gmm,3,-0.1,10,1,0.3792801762214749,-36.503949893503496,0.005590437
gmm_ms,3,-0.1,10,1,0.4587110192677496,-35.667451142294524,0.935906003
gmm_rs,3,-0.1,10,1,0.002997264995691418,-35.29728191564636,1.103487103
gmm_hg,3,-0.1,10,1,0.42793678782049716,-35.358479548903915,1.037770812
gmm_shrunk,3,-0.1,10,1,0.3905797047031131,-36.51515460098782,0.008525297
gmm_ms_shrunk,3,-0.1,10,1,0.8102093467514819,-36.1504948783295,0.787619307
gmm_rs_shrunk,3,-0.1,10,1,0.8102093467514819,-36.15065171714674,0.478217021
gmm_hg_shrunk,3,-0.1,10,1,0.8194042021384405,-36.150568456433724,0.72161352
gmm_oas,3,-0.1,10,1,0.39059911199291797,-36.52405392266323,0.008018181
gmm_ms_oas,3,-0.1,10,1,0.8197946127946127,-36.11646757825021,0.803041573
gmm_rs_oas,3,-0.1,10,1,0.8197946127946127,-36.11672653867527,0.495141111
gmm_hg_oas,3,-0.1,10,1,0.8287071213098902,-36.116629489370204,0.708225759
gmm_ledoitwolf,3,-0.1,10,1,0.39182615173604796,-36.507234615501666,0.006790506
gmm_ms_ledoitwolf,3,-0.1,10,1,0.8014855555278732,-36.08432827309025,1.067241739
gmm_rs_ledoitwolf,3,-0.1,10,1,0.4228433633592366,-36.28013924724232,0.660581435
gmm_hg_ledoitwolf,3,-0.1,10,1,0.8014855555278732,-36.08416659877593,0.991931468
kmeans,3,-0.1,10,2,0.478834415899112,480039.2105420518,0.003900938
kmeans_ms,3,-0.1,10,2,0.4680960102063689,479753.9695855513,0.888611597
kmeans_rs,3,-0.1,10,2,0.48112728111213826,479744.12548052275,0.776408037
kmeans_hg,3,-0.1,10,2,0.48112728111213826,479744.12548052275,1.026462512
gmm,3,-0.1,10,2,0.9407547110730945,-38.15514865109552,0.003904124
gmm_ms,3,-0.1,10,2,0.9308912356827589,-38.14536960653791,0.722564349
gmm_rs,3,-0.1,10,2,0.9308912356827589,-38.14536634437674,0.243900589
gmm_hg,3,-0.1,10,2,0.9308912356827589,-38.14536813655445,0.438558527
gmm_shrunk,3,-0.1,10,2,0.9212787547782946,-38.30941621601887,0.003231254
gmm_ms_shrunk,3,-0.1,10,2,0.9407547110730945,-38.30712476755278,0.582895158
gmm_rs_shrunk,3,-0.1,10,2,0.9407547110730945,-38.30684489455935,0.279075242
gmm_hg_shrunk,3,-0.1,10,2,0.9407547110730945,-38.30702737132266,0.448534803
gmm_oas,3,-0.1,10,2,0.9308912356827589,-38.288556906184965,0.006458291
gmm_ms_oas,3,-0.1,10,2,0.9407547110730945,-38.28488694686389,0.59882636
gmm_rs_oas,3,-0.1,10,2,0.9407547110730945,-38.28498807017766,0.232214042
gmm_hg_oas,3,-0.1,10,2,0.9407547110730945,-38.2847095954503,0.460897058
gmm_ledoitwolf,3,-0.1,10,2,0.9407547110730945,-38.240769374740324,0.005296976
gmm_ms_ledoitwolf,3,-0.1,10,2,0.9407547110730945,-38.24031824743355,0.806177104
gmm_rs_ledoitwolf,3,-0.1,10,2,0.9407547110730945,-38.24026575904493,0.316600175
gmm_hg_ledoitwolf,3,-0.1,10,2,0.9407547110730945,-38.24026262059834,0.592769799
kmeans,3,-0.1,20,1,0.6169539945301046,716489.6313500252,0.004852129
kmeans_ms,3,-0.1,20,1,0.571455957155031,716102.1900860873,1.016862594
kmeans_rs,3,-0.1,20,1,0.571455957155031,716102.1900860873,0.947152957
kmeans_hg,3,-0.1,20,1,0.5580480296099,716138.1732434663,0.975811012
gmm,3,-0.1,20,1,0.15770092927530135,-71.96933558337278,0.013462013
gmm_ms,3,-0.1,20,1,0.49750051221716773,-71.04743464320993,1.890536392
gmm_rs,3,-0.1,20,1,0.006220980786468923,-69.305663869406,0.800534435
gmm_hg,3,-0.1,20,1,0.014132027539839987,-69.38619881385532,1.566562098
gmm_shrunk,3,-0.1,20,1,0.5293187986046399,-74.13382979880622,0.012934632
gmm_ms_shrunk,3,-0.1,20,1,0.90243860985019,-73.57295709959654,1.492124581
gmm_rs_shrunk,3,-0.1,20,1,0.90243860985019,-73.57294904941784,0.944957196
gmm_hg_shrunk,3,-0.1,20,1,0.90243860985019,-73.5729210918601,1.172460802
gmm_oas,3,-0.1,20,1,0.5345760826927608,-73.92351379483749,0.018632026
gmm_ms_oas,3,-0.1,20,1,0.912495723328421,-73.63653999987133,1.514772746
gmm_rs_oas,3,-0.1,20,1,0.5349805272044298,-73.88964764870242,1.403969717
gmm_hg_oas,3,-0.1,20,1,0.912495723328421,-73.63624930107211,1.417331874
gmm_ledoitwolf,3,-0.1,20,1,0.5345760826927608,-74.08166034836724,0.014919225
gmm_ms_ledoitwolf,3,-0.1,20,1,0.90243860985019,-73.59066048048031,2.107421741
gmm_rs_ledoitwolf,3,-0.1,20,1,0.5340703606326956,-74.05667676327359,1.376594755
gmm_hg_ledoitwolf,3,-0.1,20,1,0.90243860985019,-73.59066048048031,1.589587497
kmeans,3,-0.1,20,2,0.5948501331873672,597683.013090574,0.00450185
kmeans_ms,3,-0.1,20,2,0.6304456521027155,597571.4540527586,1.184496932
kmeans_rs,3,-0.1,20,2,0.6304456521027155,597571.4540527586,0.904028662
kmeans_hg,3,-0.1,20,2,0.6304456521027155,597571.4540527586,1.121385899
gmm,3,-0.1,20,2,0.5536932232297256,-69.39626297919179,0.008397135
gmm_ms,3,-0.1,20,2,0.008539264031938429,-67.65617269826174,1.821103744
gmm_rs,3,-0.1,20,2,0.00452394664165013,-67.7053509912251,0.74743454
gmm_hg,3,-0.1,20,2,0.008539264031938429,-67.65617269826174,1.076957881
gmm_shrunk,3,-0.1,20,2,0.5374032350417723,-72.22757082836294,0.003867883
gmm_ms_shrunk,3,-0.1,20,2,0.8570271817092928,-71.6975051675547,1.63688876
gmm_rs_shrunk,3,-0.1,20,2,0.8940504638202699,-71.66835050837753,0.846721306
gmm_hg_shrunk,3,-0.1,20,2,0.8849782671416533,-71.67012081353955,1.228793005
gmm_oas,3,-0.1,20,2,0.5322406127320655,-72.19147879491322,0.0077487
gmm_ms_oas,3,-0.1,20,2,0.8765303722722562,-71.77171523782894,1.735866059
gmm_rs_oas,3,-0.1,20,2,0.5492400371932374,-72.06048034781824,0.711462279
gmm_hg_oas,3,-0.1,20,2,0.8670182988698786,-71.7399070509234,1.301525756
gmm_ledoitwolf,3,-0.1,20,2,0.5322406127320655,-72.25725721981534,0.008457445
gmm_ms_ledoitwolf,3,-0.1,20,2,0.9219397233655657,-71.83749280586295,2.385359451
gmm_rs_ledoitwolf,3,-0.1,20,2,0.5471194375446317,-72.21777946057504,1.073348717
gmm_hg_ledoitwolf,3,-0.1,20,2,0.8849406146356188,-71.83908257614674,1.863880719
kmeans,3,-0.1,30,1,0.4774462071867893,954413.7605574327,0.004542081
kmeans_ms,3,-0.1,30,1,0.5155651254031421,952290.9611418138,1.392715508
kmeans_rs,3,-0.1,30,1,0.48636873699008437,952473.2217646731,1.226609666
kmeans_hg,3,-0.1,30,1,0.5226642541336738,952328.3168654537,1.693853517
gmm,3,-0.1,30,1,0.2027640157780241,-109.0769942872964,0.104221751
gmm_ms,3,-0.1,30,1,0.0017015560065952653,-97.5922107388178,1.92382235
gmm_rs,3,-0.1,30,1,0.0028129116180922436,-98.41511306633926,0.887893288
gmm_hg,3,-0.1,30,1,0.010315595366835566,-96.77876399048313,1.612988252
gmm_shrunk,3,-0.1,30,1,0.21479489620437778,-109.24881385718642,0.00578861
gmm_ms_shrunk,3,-0.1,30,1,0.5702974401910219,-108.17212229828777,1.84215776
gmm_rs_shrunk,3,-0.1,30,1,0.8295198569183403,-107.24652936846778,0.864042258
gmm_hg_shrunk,3,-0.1,30,1,0.7903247279467698,-107.31478066029744,1.589419924
gmm_oas,3,-0.1,30,1,0.24755310857012652,-109.51470894547987,0.009479816
gmm_ms_oas,3,-0.1,30,1,0.7100795066100478,-108.09734522891914,2.148159364
gmm_rs_oas,3,-0.1,30,1,0.5111415708389959,-108.22333796155297,0.999174356
gmm_hg_oas,3,-0.1,30,1,0.7100795066100478,-108.09734522891914,1.385248271
gmm_ledoitwolf,3,-0.1,30,1,0.24763883657121175,-109.78258331522073,0.011909714
gmm_ms_ledoitwolf,3,-0.1,30,1,0.776357843073712,-108.17409827750217,3.302575083
gmm_rs_ledoitwolf,3,-0.1,30,1,0.8641555838398823,-107.9226163336402,1.4731268
gmm_hg_ledoitwolf,3,-0.1,30,1,0.874315670429606,-107.9693082126321,2.240640159
kmeans,3,-0.1,30,2,0.582867017829993,1.087759622552026e6,0.009186084
kmeans_ms,3,-0.1,30,2,0.6211042522061276,1.0870694846944949e6,1.280106644
kmeans_rs,3,-0.1,30,2,0.6055673717691008,1.0870552884615827e6,1.279196831
kmeans_hg,3,-0.1,30,2,0.6211042522061276,1.0870694846944949e6,1.559349042
gmm,3,-0.1,30,2,0.05637224100141943,-111.83523557612747,0.0059174
gmm_ms,3,-0.1,30,2,0.0035092939266990844,-99.25036838044524,2.183284063
gmm_rs,3,-0.1,30,2,0.005012482014830821,-100.31657594617361,0.841993447
gmm_hg,3,-0.1,30,2,0.020526991411611913,-98.82464025849454,3.111168905
gmm_shrunk,3,-0.1,30,2,0.0822768923965965,-111.7632417300138,0.012213656
gmm_ms_shrunk,3,-0.1,30,2,0.7035524660695014,-110.04170526845643,1.771700644
gmm_rs_shrunk,3,-0.1,30,2,0.7823300391655956,-109.86505299773194,0.999970297
gmm_hg_shrunk,3,-0.1,30,2,0.694334593100882,-110.1265868579592,1.4973687
gmm_oas,3,-0.1,30,2,0.14532578133820723,-111.8908909610011,0.011815411
gmm_ms_oas,3,-0.1,30,2,0.7036831488357923,-110.46417194609067,1.947525469
gmm_rs_oas,3,-0.1,30,2,0.5078767288933581,-110.624995759611,1.018772371
gmm_hg_oas,3,-0.1,30,2,0.6751947466619663,-110.38468260214393,1.671478515
gmm_ledoitwolf,3,-0.1,30,2,0.17268261888495895,-112.14986338861411,0.014657171
gmm_ms_ledoitwolf,3,-0.1,30,2,0.7120266727129481,-110.36442441916871,3.049283574
gmm_rs_ledoitwolf,3,-0.1,30,2,0.4882102232081898,-111.20546275666109,1.517871295
gmm_hg_ledoitwolf,3,-0.1,30,2,0.7737153866085077,-110.13622616775203,2.417161189
kmeans,3,-0.1,40,1,0.5784248755722659,1.2604944538010932e6,0.005416017
kmeans_ms,3,-0.1,40,1,0.6054168979274391,1.2592524099178421e6,1.294185543
kmeans_rs,3,-0.1,40,1,0.597766829072891,1.2592579961098155e6,0.988308315
kmeans_hg,3,-0.1,40,1,0.5905789594756429,1.259269400392335e6,1.076972382
gmm,3,-0.1,40,1,0.033697798046731155,-134.5209890483687,0.134782621
gmm_ms,3,-0.1,40,1,0.02242742056185844,-122.35025133376551,4.49186864
gmm_rs,3,-0.1,40,1,0.02937261098515873,-127.81144088068899,1.731921504
gmm_hg,3,-0.1,40,1,0.015217482897855478,-121.70802447784084,2.603162337
gmm_shrunk,3,-0.1,40,1,0.04206149551057863,-144.9818707984759,0.018438198
gmm_ms_shrunk,3,-0.1,40,1,0.400630123987688,-143.76956768372918,3.074941808
gmm_rs_shrunk,3,-0.1,40,1,0.40636484867524403,-143.7093385789458,1.485766801
gmm_hg_shrunk,3,-0.1,40,1,0.3710858006965727,-143.39567412018386,2.944241883
gmm_oas,3,-0.1,40,1,0.06110588583485853,-145.24777516691782,0.027506456
gmm_ms_oas,3,-0.1,40,1,0.2541745752232668,-144.24226548228512,3.951049523
gmm_rs_oas,3,-0.1,40,1,0.23707230385167988,-144.08278514956828,1.655990821
gmm_hg_oas,3,-0.1,40,1,0.27354935769773414,-143.96318245295697,3.064841765
gmm_ledoitwolf,3,-0.1,40,1,0.07590872009302534,-145.52315501734245,0.025792599
gmm_ms_ledoitwolf,3,-0.1,40,1,0.09112948070130707,-144.1885683412996,5.201012666
gmm_rs_ledoitwolf,3,-0.1,40,1,0.09717265989569032,-144.72209876167685,2.062563359
gmm_hg_ledoitwolf,3,-0.1,40,1,0.34832770839610994,-144.15172946755894,4.025942926
kmeans,3,-0.1,40,2,0.32416864340337703,1.3209444342230593e6,0.008642176
kmeans_ms,3,-0.1,40,2,0.6978011972681047,1.2841868771691446e6,1.19149798
kmeans_rs,3,-0.1,40,2,0.7143983382393301,1.2843107226690082e6,0.99409086
kmeans_hg,3,-0.1,40,2,0.6978011972681047,1.2841868771691446e6,1.153005228
gmm,3,-0.1,40,2,0.027574769672446976,-125.65068892005196,0.010123705
gmm_ms,3,-0.1,40,2,0.013951764837393047,-123.27121194318053,11.421030853
gmm_rs,3,-0.1,40,2,0.027574769672446976,-125.65068892005196,1.297617208
gmm_hg,3,-0.1,40,2,0.013575797995908086,-123.09307587964514,2.76220351
gmm_shrunk,3,-0.1,40,2,0.027574769672446976,-145.84707339510126,0.004171392
gmm_ms_shrunk,3,-0.1,40,2,0.24264000146721093,-144.7825898567701,3.105668993
gmm_rs_shrunk,3,-0.1,40,2,0.41114227966926736,-144.41530658837732,1.70081228
gmm_hg_shrunk,3,-0.1,40,2,0.43843427388373407,-144.42263215218378,2.962578892
gmm_oas,3,-0.1,40,2,0.027574769672446976,-145.18319004134452,0.004387565
gmm_ms_oas,3,-0.1,40,2,0.2573066704823706,-145.03459604786067,3.707851234
gmm_rs_oas,3,-0.1,40,2,0.17015455658393022,-144.69246888222548,1.720637227
gmm_hg_oas,3,-0.1,40,2,0.28165902515180247,-144.62033295349093,2.843605244
gmm_ledoitwolf,3,-0.1,40,2,0.027574769672446976,-145.33725976981867,0.005118205
gmm_ms_ledoitwolf,3,-0.1,40,2,0.24989324932928347,-145.12576978246986,4.83980221
gmm_rs_ledoitwolf,3,-0.1,40,2,0.25883485646924126,-145.05572211715565,2.065724507
gmm_hg_ledoitwolf,3,-0.1,40,2,0.24624849695480602,-144.77404497599485,4.342289519
kmeans,3,0.01,2,1,0.8547989225811693,75940.76295535409,0.002396358
kmeans_ms,3,0.01,2,1,0.8547989225811693,75940.76295535409,0.397255461
kmeans_rs,3,0.01,2,1,0.8547989225811693,75940.76295535409,0.274028252
kmeans_hg,3,0.01,2,1,0.8547989225811693,75940.76295535409,0.354688471
gmm,3,0.01,2,1,0.9502707223279764,-8.518776007003106,0.002108647
gmm_ms,3,0.01,2,1,0.940559431730937,-8.518073316953291,0.340254753
gmm_rs,3,0.01,2,1,0.940559431730937,-8.518017675969567,0.250682557
gmm_hg,3,0.01,2,1,0.940559431730937,-8.518035097869458,0.333074668
gmm_shrunk,3,0.01,2,1,0.9405060665907571,-8.533409160002181,0.001533207
gmm_ms_shrunk,3,0.01,2,1,0.9213411244282198,-8.528373437498871,0.317721175
gmm_rs_shrunk,3,0.01,2,1,0.9118918985325274,-8.528526354347658,0.268506914
gmm_hg_shrunk,3,0.01,2,1,0.9116876214569738,-8.528634409149753,0.310303444
gmm_oas,3,0.01,2,1,0.9308912356827589,-8.520189958822021,0.001877906
gmm_ms_oas,3,0.01,2,1,0.9309521356921786,-8.518898288635999,0.341931023
gmm_rs_oas,3,0.01,2,1,0.9309521356921786,-8.518883505323434,0.275299453
gmm_hg_oas,3,0.01,2,1,0.9309521356921786,-8.518874979410493,0.330196278
gmm_ledoitwolf,3,0.01,2,1,0.9407073996987411,-8.524082293493672,0.001928183
gmm_ms_ledoitwolf,3,0.01,2,1,0.9310996010879816,-8.521465434784126,0.35786327
gmm_rs_ledoitwolf,3,0.01,2,1,0.9407667968343024,-8.521551463677925,0.298924005
gmm_hg_ledoitwolf,3,0.01,2,1,0.9407667968343024,-8.521423255775993,0.368102731
kmeans,3,0.01,2,2,0.8640706187336031,65312.84763297678,0.001135034
kmeans_ms,3,0.01,2,2,0.8734182648630878,65312.059800308845,0.342678076
kmeans_rs,3,0.01,2,2,0.8734182648630878,65312.059800308845,0.231159527
kmeans_hg,3,0.01,2,2,0.8734182648630878,65312.059800308845,0.312888686
gmm,3,0.01,2,2,0.835519253514999,-8.546540783193963,0.000803317
gmm_ms,3,0.01,2,2,0.8168061842358062,-8.546508953102439,0.300147367
gmm_rs,3,0.01,2,2,0.8263733646936792,-8.546267303168495,0.225113241
gmm_hg,3,0.01,2,2,0.8263733646936792,-8.546270255113598,0.341993688
gmm_shrunk,3,0.01,2,2,0.8451423216582682,-8.547252646673725,0.000624391
gmm_ms_shrunk,3,0.01,2,2,0.8451160080882392,-8.547206187469866,0.25931228
gmm_rs_shrunk,3,0.01,2,2,0.8451423216582682,-8.547074980371699,0.236210654
gmm_hg_shrunk,3,0.01,2,2,0.854366873904414,-8.547160685679792,0.298258075
gmm_oas,3,0.01,2,2,0.8451423216582682,-8.547381518397582,0.000575182
gmm_ms_oas,3,0.01,2,2,0.835519253514999,-8.547282197420122,0.278991042
gmm_rs_oas,3,0.01,2,2,0.835519253514999,-8.547342187664253,0.187260176
gmm_hg_oas,3,0.01,2,2,0.8359467353107993,-8.547334863084178,0.297440191
gmm_ledoitwolf,3,0.01,2,2,0.835519253514999,-8.546695488021228,0.000718014
gmm_ms_ledoitwolf,3,0.01,2,2,0.835519253514999,-8.546695488021228,0.303789348
gmm_rs_ledoitwolf,3,0.01,2,2,0.8263733646936792,-8.546514006919299,0.215005728
gmm_hg_ledoitwolf,3,0.01,2,2,0.8263733646936792,-8.54652590888316,0.265305423
kmeans,3,0.01,5,1,0.7865666787176561,186156.15046029488,0.001532701
kmeans_ms,3,0.01,5,1,0.7778205424095809,186118.149245682,0.481373954
kmeans_rs,3,0.01,5,1,0.7778205424095809,186118.149245682,0.338488538
kmeans_hg,3,0.01,5,1,0.7778205424095809,186118.149245682,0.457829067
gmm,3,0.01,5,1,0.9030358015260881,-19.81664375020694,0.040517102
gmm_ms,3,0.01,5,1,0.5478307099615071,-19.745673167603186,0.519925793
gmm_rs,3,0.01,5,1,0.9030358015260881,-19.81503884347105,0.351823475
gmm_hg,3,0.01,5,1,0.5478307099615071,-19.745662387225508,0.621735832
gmm_shrunk,3,0.01,5,1,0.8854132001472397,-19.832935033802688,0.001284619
gmm_ms_shrunk,3,0.01,5,1,0.9030358015260881,-19.830417563959546,0.458947634
gmm_rs_shrunk,3,0.01,5,1,0.9030358015260881,-19.83052305112399,0.265757674
gmm_hg_shrunk,3,0.01,5,1,0.9030358015260881,-19.830417563959546,0.369956133
gmm_oas,3,0.01,5,1,0.9126570716837169,-19.825823894761097,0.001305149
gmm_ms_oas,3,0.01,5,1,0.9030358015260881,-19.82403022265531,0.486977017
gmm_rs_oas,3,0.01,5,1,0.9030358015260881,-19.82396146610703,0.263286572
gmm_hg_oas,3,0.01,5,1,0.9030358015260881,-19.823965266672587,0.488377096
gmm_ledoitwolf,3,0.01,5,1,0.9030358015260881,-19.817336688571498,0.001581823
gmm_ms_ledoitwolf,3,0.01,5,1,0.9030358015260881,-19.81602513283083,0.609633463
gmm_rs_ledoitwolf,3,0.01,5,1,0.9030358015260881,-19.815988101277494,0.412353204
gmm_hg_ledoitwolf,3,0.01,5,1,0.9030358015260881,-19.815930424201287,0.593694612
kmeans,3,0.01,5,2,0.7758882390360825,130488.04933303148,0.002010416
kmeans_ms,3,0.01,5,2,0.7758882390360825,130488.04933303148,0.457311272
kmeans_rs,3,0.01,5,2,0.7758882390360825,130488.04933303148,0.285222512
kmeans_hg,3,0.01,5,2,0.7758882390360825,130488.04933303148,0.41202029
gmm,3,0.01,5,2,0.3397059355193128,-18.812494492777994,0.002589514
gmm_ms,3,0.01,5,2,0.9015530128604277,-18.33539012462005,0.451202627
gmm_rs,3,0.01,5,2,0.8920288455260694,-18.335352045570268,0.376072396
gmm_hg,3,0.01,5,2,0.8920288455260694,-18.335359671076404,0.398387657
gmm_shrunk,3,0.01,5,2,0.32945543494352836,-18.903466484356397,0.001784904
gmm_ms_shrunk,3,0.01,5,2,0.9014876419105516,-18.535118030237122,0.40826863
gmm_rs_shrunk,3,0.01,5,2,0.9014876419105516,-18.534690087994843,0.364550998
gmm_hg_shrunk,3,0.01,5,2,0.9014876419105516,-18.534248720374855,0.471554947
gmm_oas,3,0.01,5,2,0.3480132132626067,-18.85015291716726,0.001386975
gmm_ms_oas,3,0.01,5,2,0.9014876419105516,-18.405382805377084,0.407824491
gmm_rs_oas,3,0.01,5,2,0.9014876419105516,-18.40487370582916,0.40365934
gmm_hg_oas,3,0.01,5,2,0.9014876419105516,-18.404750293760433,0.479280864
gmm_ledoitwolf,3,0.01,5,2,0.3441404476007897,-18.832096325373506,0.002445133
gmm_ms_ledoitwolf,3,0.01,5,2,0.8919840400623846,-18.365123640314945,0.505278318
gmm_rs_ledoitwolf,3,0.01,5,2,0.9014876419105516,-18.364772183585515,0.491870283
gmm_hg_ledoitwolf,3,0.01,5,2,0.9014876419105516,-18.36476831151573,0.54498651
kmeans,3,0.01,10,1,0.7965202766846573,301247.00569156994,0.002037055
kmeans_ms,3,0.01,10,1,0.7958688843106712,301237.349641087,0.576700511
kmeans_rs,3,0.01,10,1,0.7958688843106712,301237.349641087,0.438810606
kmeans_hg,3,0.01,10,1,0.7958688843106712,301237.349641087,0.584649029
gmm,3,0.01,10,1,0.48240016213089293,-36.07810590549565,0.004799753
gmm_ms,3,0.01,10,1,0.48240016213089293,-36.07810590549565,0.841580623
gmm_rs,3,0.01,10,1,0.4732509723855633,-35.48061466877668,0.448742441
gmm_hg,3,0.01,10,1,0.4732509723855633,-35.48751676302435,1.009463178
gmm_shrunk,3,0.01,10,1,0.8728920925323455,-36.795201232946944,0.007015078
gmm_ms_shrunk,3,0.01,10,1,0.8919282200326175,-36.793755283903984,0.703076961
gmm_rs_shrunk,3,0.01,10,1,0.8919282200326175,-36.79377761992611,0.486451476
gmm_hg_shrunk,3,0.01,10,1,0.8919282200326175,-36.793755283903984,0.528802962
gmm_oas,3,0.01,10,1,0.44151107466514156,-37.123197354580725,0.004854708
gmm_ms_oas,3,0.01,10,1,0.9016268770023363,-36.765039365516486,0.711642459
gmm_rs_oas,3,0.01,10,1,0.5043338512027447,-36.95861495046949,0.73944112
gmm_hg_oas,3,0.01,10,1,0.9016268770023363,-36.76514234598166,0.500744811
gmm_ledoitwolf,3,0.01,10,1,0.48240016213089293,-37.08522333398,0.005331219
gmm_ms_ledoitwolf,3,0.01,10,1,0.9016268770023363,-36.72209954857169,0.936610989
gmm_rs_ledoitwolf,3,0.01,10,1,0.9016268770023363,-36.72205041348256,0.552607412
gmm_hg_ledoitwolf,3,0.01,10,1,0.9016268770023363,-36.72202356855509,0.80263923
kmeans,3,0.01,10,2,0.8286281595796205,443573.4985113893,0.002604688
kmeans_ms,3,0.01,10,2,0.8383753601778214,443559.1296297209,0.581623211
kmeans_rs,3,0.01,10,2,0.8383753601778214,443559.1296297209,0.449923824
kmeans_hg,3,0.01,10,2,0.8383753601778214,443559.1296297209,0.589363683
gmm,3,0.01,10,2,0.42100315171796737,-39.66491216119943,0.094002084
gmm_ms,3,0.01,10,2,0.5483528956491658,-38.76561038324012,0.814976476
gmm_rs,3,0.01,10,2,0.8848307859784581,-39.026739800663435,0.474959111
gmm_hg,3,0.01,10,2,0.5592812473847812,-38.555285399421265,0.920637211
gmm_shrunk,3,0.01,10,2,0.9410334608371638,-39.118679836785915,0.003966776
gmm_ms_shrunk,3,0.01,10,2,0.9314342138624236,-39.117707711797635,0.732523129
gmm_rs_shrunk,3,0.01,10,2,0.9314342138624236,-39.1171284600161,0.359170531
gmm_hg_shrunk,3,0.01,10,2,0.9314342138624236,-39.11713680335726,0.686575776
gmm_oas,3,0.01,10,2,0.9410334608371638,-39.14058339479509,0.004269391
gmm_ms_oas,3,0.01,10,2,0.9314342138624236,-39.13674901697229,0.778279639
gmm_rs_oas,3,0.01,10,2,0.9314342138624236,-39.136350099035575,0.417830649
gmm_hg_oas,3,0.01,10,2,0.9314342138624236,-39.13601968283988,0.685865201
gmm_ledoitwolf,3,0.01,10,2,0.9314342138624236,-39.05280624741314,0.006641218
gmm_ms_ledoitwolf,3,0.01,10,2,0.9034329139359772,-39.0494113716953,1.05481353
gmm_rs_ledoitwolf,3,0.01,10,2,0.9034329139359772,-39.049157708008465,0.654303266
gmm_hg_ledoitwolf,3,0.01,10,2,0.89425519430953,-39.04890987398714,0.893888468
kmeans,3,0.01,20,1,0.5850178510982098,1.0705416746980674e6,0.004119917
kmeans_ms,3,0.01,20,1,0.6043512033024544,1.0701224143905363e6,0.962121327
kmeans_rs,3,0.01,20,1,0.599331909955311,1.0700272639505288e6,0.630462561
kmeans_hg,3,0.01,20,1,0.599331909955311,1.0700272639505288e6,0.873423763
gmm,3,0.01,20,1,0.5321835126399369,-74.21143658140231,0.016078887
gmm_ms,3,0.01,20,1,0.012815080221543127,-73.4912397001095,1.762101363
gmm_rs,3,0.01,20,1,0.540363049261514,-73.5999392775252,0.824992003
gmm_hg,3,0.01,20,1,0.02923463029410278,-72.30702343822371,2.07097995
gmm_shrunk,3,0.01,20,1,0.5274356231948139,-77.00318416394497,0.004737441
gmm_ms_shrunk,3,0.01,20,1,0.9404135048538917,-76.13293220854885,1.092270424
gmm_rs_shrunk,3,0.01,20,1,0.5479241285411919,-76.74585877414638,0.685664606
